,Unnamed: 0,location_name,address,lat,lng
8637,8637,Baker University,"6220 Southwest 29 St, Topeka, KS 66614",39.0149564,-95.7666045
8638,8638,Baker University,"900 Pirate Dr, Platte City, MO 64079",39.3541087,-94.771262
8639,8639,Stucky Middle School,"4545 Broadview Circle, Wichita, KS 67220",37.7646476,-97.2876612
8640,8640,Barton County Community College,"245 NE 30th Road, Great Bend, KS 67530",38.4037674,-98.7331466
8641,8641,Barton County Community College - Fort Riley Campus,"215 Custer Avenue, Ft. Riley, KS 66442-0463",39.0625374,-96.7832097
8642,8642,Barton County Community College at Larned Juvenile Correctional Facility,"1301 Kansas Highway 264, Larned, KS 67550-9365",38.1867243,-99.150206
8643,8643,Barton County Community College at Claflin Fire Department,"208 Main, Claflin, KS 67525",38.5237799,-98.5332988
8644,8644,Barton County Community College at Coffeyville Community College - Fire Science,"400 West 11th, Coffeyville, KS 67333-5065",37.0337728,-95.622796
8645,8645,Barton County Community College at Ellis Co EMS,"815 Jefferson, Ellis, KS 67637",38.9390752,-99.56121949999999
8646,8646,Barton County Community College at Ellsworth Correctional Facility,"1607 State Street, Ellsworth, KS 67439-0107",38.7408109,-98.23356009999999
8647,8647,Barton County Community College at Ellsworth County EMS,"1107 Evans Street, Ellsworth, KS 67439-2253",38.7361872,-98.2148821
8648,8648,Barton County Community College at Ellsworth Fire Department,"212 North Kansas, Ellsworth, KS 67439",38.7310337,-98.2313088
8649,8649,"Barton County Community College at Ft Knox, 1st Infantry Division","1929 Old Ironsides Ave., Fort Knox, KS 40121-4173",37.9121956,-85.95438
8650,8650,Barton County Community College at Fort Riley Military School,"215 Custer Avenue, Fort Riley, KS 66442-0463",39.0625374,-96.7832097
8651,8651,"Barton County Community College at Ft Leonard Wood, 1st Infantry Division","1705 East 8th Street, Ft Leonard Wood, MO 65473",37.75568,-92.105797
8652,8652,Barton County Community College at Grandview Plaza,"100 Continental Drive, Grandview Plaza, KS 66441",39.0290182,-96.8017404
8653,8653,Barton County Community College at Great Bend Fire Department,"1205 Williams St, Great Bend, KS 67530-4446",38.3635997,-98.76696249999999
8654,8654,Barton County Community College at Hays Fire Department,"1507 Main, Hays, KS 67601",38.8759799,-99.328425
8655,8655,Barton County Community College at Hays Medical Center,"2220 Canterbury Drive, Hays, KS 67601-2370",38.8786284,-99.2990396
8656,8656,Barton County Community College at North Central Kansas Technical College,"2205 Wheatland Avenu, Hays, KS 67601-4602",38.8803985,-99.2909463
8657,8657,Barton County Community College at Jackson County EMS,"300 West 4th, Holton, KS 66436-1605",39.4636875,-95.7381688
8658,8658,Barton County Community College at Larned Correctional Mental Health Facility,"Route 3 ; 1318 Ks Highway 264, Larned, KS 67550-9803",38.1867243,-99.150206
8659,8659,Barton County Community College at Pratt Community College,"348 North East SR 16, Pratt, KS 67124-8317",37.6439071,-98.73759109999999
8660,8660,Barton County Community College at Russell Regional Hospital,"200 South Main Stree, Russell, KS 67665-2920",38.88280839999999,-98.8596234
8661,8661,Barton County Community College at Salina Area Technical School,"2562 Centennial Road, Salina, KS 67401-8152",38.7936443,-97.63692660000001
8662,8662,Barton County Community College at Salina Fire Station,"2633 Belmont, Salina, KS 67401-7695",38.7920169,-97.6071012
8663,8663,Barton County Community College at Smith County Memorial Hospital,"614 North Main, Smith Center, KS 66967-3001",39.783785,-98.7854471
8664,8664,Barton County Community College at Stafford EMS,"209 North Broadway, Stafford, KS 67578",37.9619545,-98.5988357
8665,8665,Barton County Community College at American Medical Response (AMR),"401 SW Jackson Street, Topeka, KS 66603",39.0547689,-95.67394
8666,8666,Barton County Community College at Fort Leavenworth,"120 Dickman Avenue, Fort Leavenworth, KS 66027",39.33787299999999,-94.920222
8667,8667,Barton County Community College at Junction City,"540 Grant Avenue, Junction City, KS 66441",39.0473997,-96.8155321
8668,8668,Comanche County Ambulance Service,"401 North Central, Coldwater, KS 67029-0685",37.2731609,-99.327658
8669,8669,Chaparral High School,"467 North State Rd 14, Anthony, KS 67003",37.15620940000001,-98.0391396
8670,8670,Fort Riley Military School,"8388 Armistead Street, Fort Riley, KS 66442",39.1182402,-96.823985
8671,8671,Goodland,"1006 Center Street, Goodland, KS 67735",39.34896579999999,-101.7131672
8672,8672,Harper County Health Department,"123 N Jennings, Anthony, KS 67003",37.1530527,-98.0299115
8673,8673,Lyons High School,"601 E American Road, Lyons, KS 67554",38.3343442,-98.19601089999999
8674,8674,Pawnee Valley Community Hospital,"923 Carroll Avenue, Larned, KS 67550",38.1842954,-99.10749969999999
8675,8675,Pratt High School,"400 S Hamilton, Pratt, KS 67124",37.6429087,-98.7432493
8676,8676,University of Kansas Health System Great Bend,"3515 Broadway Avenue, Great Bend, KS 67530",38.3660291,-98.7878791
8677,8677,Russell High School,"565 State Street, Russell, KS 67665",38.8938782,-98.85260380000001
8678,8678,Ellis High School,"1706 Monroe St, Ellis, KS 67637",38.9301111,-99.55955019999999
8679,8679,Fort Riley Campus,"211 Custer Ave., Ft. Riley, KS 66442-0463",39.06254,-96.7829016
8680,8680,Holton,"300 W 4th, Holton, KS 67735",39.4636733,-95.7381699
8681,8681,Benedictine College,"1020 N 2nd St, Atchison, KS 66002-1499",39.5722819,-95.1149933
8682,8682,Benedictine College at Missouri Regional Police Academy,"6835 Pleasant Valley Road, Kansas City, MO 66043",39.2165699,-94.49894839999999
8683,8683,Benedictine College at Roeland Park,"5125 Roe Boulevard, Suite 150, Roeland Park, KS 66205",39.0344323,-94.6391026
8684,8684,Roeland Park,"4600 W. 51st Street, Suite 301, Roeland Park, KS 66205-3501",39.0366198,-94.6382922
8685,8685,Roeland Park,"5130 Mission Road, Suite 150, Roeland Park, KS 66205",39.0346321,-94.62175289999999
8686,8686,Bethany College,"335 E. Swensson Street, Lindsborg, KS 67456",38.57993080000001,-97.6721221
8687,8687,Mindfire Academy,"4031 E. Harry Street, Wichita, KS 67218",37.6628335,-97.28931329999999
8688,8688,Bethel College,"300 E 27th St, North Newton, KS 67117-0531",38.0736885,-97.3433008
8689,8689,Brown Mackie College - Salina,"2106 South 9th Street, Salina, KS 67401-7307",38.8052286,-97.6138786
8690,8690,Brown Mackie College - Kansas City,"9705 Lenexa Dr., Lenexa, KS 66215",38.9528724,-94.7344225
8691,8691,Brown Mackie College - Oklahoma City,"7101 NW Expressway, Building 800, Oklahoma City, OK 73132",35.559728,-97.6395539
8692,8692,Brown Mackie College - Birmingham,"105 Vulcan Road, Birmingham, AL 35209",33.4679388,-86.82857589999999
8693,8693,Bryan University,"1527 SW Fairlawn Rd, Topeka, KS 66604",39.0386986,-95.7436918
8694,8694,Butler County Community College,"901 S Haverhill Rd, El Dorado, KS 67042-3280",37.8064386,-96.8828334
8695,8695,Butler County Community College - Butler of Andover,"715 East 13th Street, Andover, KS 67002",37.70720900000001,-97.12781849999999
8696,8696,Butler County Community College - Butler of Council Grove,"131 West Main, Council Grove, KS 66846",38.6607984,-96.49020999999999
8697,8697,Butler County Community College - Butler of Marion,"701 East Main Street, Hill Building, Marion, KS 66861",38.3482552,-97.01471149999999
8698,8698,Butler County Community College - Butler of McConnell,"Building 412, McConnell AFB, Wichita, KS 67221",37.6311517,-97.2518004
8699,8699,Butler County Community College - Butler of Rose Hill,"712 South Rose Hill Road, Rose Hill, KS 67133",37.5501868,-97.1351407
8700,8700,Butler County Community College - Boston Recreation Center,"6655 E. Zimmerly St., Wichita, KS 67207",37.6675369,-97.2593435
8701,8701,Butler County Community College - Fire Station #2,"2610 W. 6th Ave., El Dorado, KS 67042",37.8247011,-96.8880089
8702,8702,Cutting Edge Hairstyling Academy,"4327 State Ave, Kansas City, KS 66102",39.1161104,-94.6796071
8703,8703,Central Baptist Theological Seminary,"6601 Monticello Road, Shawnee, KS 66226-3515",39.00933149999999,-94.8382104
8704,8704,Central Baptist Theological Seminary - Murfreesboro,"200 E. Main Street, Murfreesboro, TN 37130",35.8450767,-86.3898542
8705,8705,Central Baptist Theological Seminary - Milwaukee area location (at American Baptist Churches of Wisconsin),"15330 Watertown Plank Road, Elm Grove, WI 53122",43.0375816,-88.1046959
8706,8706,Central Baptist Theological Seminary at Dallas,"13001 Veronica Road, Farmers Branch, TX 75234",32.9225784,-96.8794592
8707,8707,Central Baptist Theological Seminary at Seattle,"36016 1st Ave., S, Federal Way, WA 98003",47.2784518,-122.3341869
8708,8708,Central Baptist Theological Seminary at Los Angeles,"866 S. Westmoreland Ave., Los Angeles, CA 90005",34.0560956,-118.2888921
8709,8709,"Central Baptist Theological Seminary - Ann Arbor, MI location (at First Unitarian Universalist Congregation of Ann Arbor)","4001 Ann Arbor-Saline Rd, Ann Arbor, MI 48103",42.2270107,-83.7848843
8710,8710,"Central Baptist Theological Seminary - Nashville, TN location (at Scarritt-Bennett Center of the United Methodist Church)","1008 19th Ave S, Nashville, TN 37212",36.1449123,-86.7970421
8711,8711,"Central Baptist Theological Seminary - Houston, TX location (at Korean Central Presbyterian Church)","14311 Park Row, Houston, TX 77084",29.7879386,-95.64094809999999
8712,8712,Central Baptist Theological Seminary - Federal Way,"30333 Pacific Hwy S., Federal Way, WA 98003-4235",47.3299015,-122.3129798
8713,8713,Central Baptist Theological Seminary ? Carrollton,"1615 W Belt Line Rd, Carrollton, TX 75006",32.9514965,-96.9214166
8714,8714,Central Baptist Theological Seminary - Atlanta area location (at Georgia Gwinnett College),"1000 University Center Lane, Lawrenceville, GA 30043",33.9803214,-84.005505
8715,8715,"Central Baptist Theological Seminary - Austin, TX location (at Austin Korean Presbyterian Church)","12311 Natures Bend, Austin, TX 78753",30.3941734,-97.6665951
8716,8716,"Central Baptist Theological Seminary - Chicago area location (at First Baptist Church, Park Ridge)","1266 N Northwest Hwy, Park Ridge, IL 60068",42.0298811,-87.8595443
8717,8717,Central Baptist Theological Seminary - Dallas area location (at Disciples Baptist Church),"1017 Erie St., Carrollton, TX 75006",32.9546709,-96.9035043
8718,8718,Central Baptist Theological Seminary - Seattle area location (at Highline College),"2400 S 240th St, Des Moines, WA 98198",47.3897813,-122.3002856
8719,8719,"Central Baptist Theological Seminary - Lawrenceville, GA location","1000 University Center Ln, Lawrenceville, GA 30043",33.9803214,-84.005505
8720,8720,"Central Baptist Theological Seminary - Austin, TX location","12311 Natures Bend, Austin, TX 78757",30.3941734,-97.6665951
8721,8721,"Central Baptist Theological Seminary - Anaheim, CA location (at Immanuel Korean Southern Baptist Church)","1815 E. Center Street, Anaheim, CA 92805",33.8409552,-117.8917152
8722,8722,Central Christian College of Kansas,"1200 S Main, McPherson, KS 67460-5740",38.3583827,-97.6676974
8723,8723,Central Christian College of Kansas - Wichita Campus,"740 S Wichita St, Wichita, KS 67213",37.677731,-97.34039279999999
8724,8724,"Central Christian College of Kansas at BG Products, Inc.","740 S. Wichita St., Wichita, KS 67213",37.677731,-97.34039279999999
8725,8725,Central Christian College of Kansas at Hutchinson,"1300 Plum St., Hutchinson, KS 67501",38.0666992,-97.9198954
8726,8726,Cloud County Community College,"2221 Campus Dr, Concordia, KS 66901-1002",39.5539648,-97.666346
8727,8727,Cloud County Community College - Geary County Campus,"631 Caroline Ave, Junction City, KS 66441",39.0174869,-96.8601033
8728,8728,Cloud County Community College at Wind Energy Technology Facility,"1530 Lincoln Ave., Concordia, KS 66901",39.5615005,-97.65858879999999
8729,8729,Cloud County Community College at Solomon High School,"409 N Pine, Solomon, KS 67480",38.9229263,-97.3694664
8730,8730,Wind Energy Technology Composite Lab,"2015 Lincoln Street, Concordia, KS 66901",39.557009,-97.6572825
8731,8731,Rural Regional Technology Center,"2661 Nebraska Road, La Harpe, KS 66751",37.9062407,-95.2937309
8732,8732,Coffeyville Community College,"400 W 11th St, Coffeyville, KS 67337-5064",37.0337728,-95.622796
8733,8733,Coffeyville Community College at Technical Campus,"600 Roosevelt, Coffeyville, KS 67332",37.0376758,-95.6344591
8734,8734,Coffeyville Community College at Columbus Technical Campus,"509 W. Elm, Columbus, KS 66725",37.1691608,-94.8481341
8735,8735,Coffeyville Community College at Welding Coffeyville,"3002 W. 8th, Coffeyville, KS 67337",37.0367818,-95.65979349999999
8736,8736,Coffeyville Community College at Construction Technology Building,"122 West 7th Street, Coffeyville, KS 67337",37.0375153,-95.6161444
8737,8737,Coffeyville Community College at Welding Columbus,"912 W. Powrachute Way, Columbus, KS 66725",37.1781917,-94.8523708
8738,8738,Coffeyville Community College at Solomon,"100 3rd Street, Solomon, KS 67480",38.9180106,-97.3757749
8739,8739,Coffeyville Community College at Arma High School,"1003 E. South St., Arma, KS 66725",37.5441785,-94.6897592
8740,8740,USD 506/Labette County High School,"401 High School Street, Altamont, KS 67330",37.1901346,-95.2903489
8741,8741,USD 508/Baxter Springs High School,"100 N Military Avenue, Baxter Springs, KS 66713",37.0377232,-94.7335736
8742,8742,Colby Community College,"1255 S Range, Colby, KS 67701",39.3775645,-101.0528795
8743,8743,Colby Community College at Northwest Kansas Technical College,"1209 Harrison, Goodland, KS 67735",39.3464617,-101.7005137
8744,8744,Colby Community College at Norton County Hospital,"102.5 E. Holme, Norton, KS 67654",39.8378253,-99.8880253
8745,8745,Colby Community College at Norton Campus,"711 North Norton, Norton, KS 67672",39.8366345,-99.8871487
8746,8746,Colby Community College at Wakeeney Campus,"323 Russell Ave, WaKeeney, KS 67672",39.0253682,-99.88672009999999
8747,8747,Colby Community College at Trego County Lemke Memorial Hospital,"320 N. 13th Street, WaKeeney, KS 67672",39.0277552,-99.8710117
8748,8748,Gove County Medical Center,"520 W. 5th St., Quinter, KS 67752",39.0672851,-100.2407236
8749,8749,Norton Correctional Facility,"11130 Road E4, Norton, KS 67654",39.8422132,-99.8174375
8750,8750,Cowley College,"125 South Second Street, P.O. Box 1147, Arkansas City, KS 67005",37.0619736,-97.0383712
8751,8751,Southside Education Center,"4501 E 47th St S, Wichita, KS 67210",37.6044855,-97.2843385
8752,8752,Mulvane Bloomenshine Center,"430 East Main, Mulvane, KS 67110",37.4749989,-97.2392867
8753,8753,Mulvane Technology Center North,"242 1/2 Industrial Drive, Mulvane, KS 67005",37.4742955,-97.2520954
8754,8754,Mulvane Technology Center South,"201 Industrial Drive, Mulvane, KS 67005",37.4727432,-97.251042
8755,8755,Winfield Allied Health,"1406 East 8th Avenue, Winfield, KS 67156",37.2420346,-96.9801014
8756,8756,Arkansas City Fire Department,"115 S. D Street, Arkansas City, KS 67005",37.0618031,-97.03430209999999
8757,8757,Cowley College SumnerTechnology and Innovation Center,"2205 East Shurtz-Juden Loop, Wellington, KS 67152",37.26530040000001,-97.3717118
8758,8758,Short General Education Center,"2208 Davis-White Loop, Wellington, KS 67152",37.2743911,-97.37013239999999
8759,8759,Kansas Veterans Home,"1220 Memorial Drive, Winfield, KS 67156",37.2605984,-96.9686875
8760,8760,Winfield Correctional Facility,"1806 Pinecrest Circle, Winfield, KS 67156",37.262984,-96.9733871
8761,8761,Burden Fire Department,"508 Chestnut, Burden, KS 67019",37.31679370000001,-96.7544125
8762,8762,WSU Tech South,"3821 E. Harry, Wichita, KS 67218",37.6630976,-97.28979299999999
8763,8763,Marinello School of Beauty - Manhattan,"512 Poyntz Avenue, Manhattan, KS 66502-6082",39.1797551,-96.5642849
8764,8764,Marinello School of Beauty - Lawrence,"1601 West 23rd Street, Suite 204, Lawrence, KS 66046",38.9417512,-95.254834
8765,8765,Dodge City Community College,"2501 N 14th Ave, Dodge City, KS 67801-2399",37.7774027,-100.0332242
8766,8766,"Dodge City Community College and Universal Helicopters, Inc. Prescott","2181 Sweginnis Loop, Suite 200A, Prescott, AZ 86301",34.6487627,-112.4200711
8767,8767,"Dodge City Community College and Universal Helicopters, Inc. Scottsdale","14605 N. Airport Dr., Suite 350, Scottsdale, AZ 85260",33.6173534,-111.9203101
8768,8768,"Dodge City Community College and Universal Helicopters, Inc. Provo","3421 West Mike Jense Parkway, Provo, UT 84601",40.2193101,-111.718487
8769,8769,"Dodge City Community College and Universal Helicopters, Inc. Camarillo","725 W. Ventura Blvd., Units A & B, Camarillo, CA 93010",34.21826540000001,-119.091226
8770,8770,Dodge City Community College Department of Nursing,"308 Frontview Rd., Dodge City, KS 67801",37.7807143,-100.0190327
8771,8771,Donnelly College,"608 N 18th St, Kansas City, KS 66102",39.1122625,-94.6504857
8772,8772,Donnelly College at Lansing Correctional Facility,"301 E. Kansas St., Lansing, KS 66043",39.24948699999999,-94.891083
8773,8773,Emporia State University,"1200 Commercial Street, Emporia, KS 66801",38.4139277,-96.1800691
8774,8774,Emporia State University at Butler Community College,"901 S. Haverhil, El Dorado, KS 67042",37.8064386,-96.8828334
8775,8775,Emporia State University at The Earl Center,"1601 State, Emporia, KS 66801",38.4173158,-96.1859715
8776,8776,"Emporia State University at Kansas City, Kansas Community College","7250 State Avenue, Kansas City, KS 66112",39.1224384,-94.7476603
8777,8777,Emporia State University at Johnson County Community College,"12345 College Blvd., Overland Park, KS 66210",38.9237863,-94.73062379999999
8778,8778,Emporia State University at Metro Learning Center,"8400 W 110th St. Suite 150, Overland Park, KS 66210",38.9296578,-94.68036049999999
8779,8779,Emporia State University School of Library and Information,"Utah Valley University Library, 800 West Universit, Orem, UT 84058",40.281015,-111.716355
8780,8780,Flint Hills Technical College,"3301 W. 18th Ave., Emporia, KS 66801",38.4188529,-96.224239
8781,8781,Flint Hills Technical College at Clinic of Hannah & Oltjen,"1321 Eaglecrest Drive #A, Emporia, KS 66801",38.4224891,-96.21910849999999
8782,8782,Flint Hills Technical College at Sauder Center,"220 Weaver Street, Emporia, KS 66801",38.40081869999999,-96.15232569999999
8783,8783,Flint Hills Technical College at Downtown Campus,"215 W. 6th Avenue, Emporia, KS 66801",38.4043107,-96.1832775
8784,8784,Flint Hills Technical College at Manhattan Area Technical College,"3136 Dickens Ave, Manhattan, KS 66503",39.1972284,-96.61505149999999
8785,8785,Flint Hills Technical College at Instructional Services Center,"704 2nd Street, Clay Center, KS 67432",39.3766306,-97.1320047
8786,8786,Flint Hills Technical College at Westar Energy William E. Brown Professional Dev,"801 NE US Highway 24, Topeka, KS 66608",39.0909021,-95.6745692
8787,8787,Flint Hills Technical College at Kansas City Kansas Community College's Technica,"6565 State Avenue, Kansas City, KS 66102",39.1166239,-94.7303341
8788,8788,The Dwayne Peaslee Technical Training Center (Peaslee Tech),"2920 Haskell Avenue, Lawrence, KS 66046",38.9299577,-95.21949699999999
8789,8789,Washburn Institute of Technology,"5724 SW Huntoon St., Topeka, KS 66604",39.0476616,-95.751171
8790,8790,The Garnett Automotive Training Center (GATC),"305 N. Oak, Garnett, KS 66032",38.286381,-95.2421845
8791,8791,Fort Hays State University,"600 Park Street, Hays, KS 67601",38.8731404,-99.34021039999999
8792,8792,Fort Hays State University at Camp Aldrich Conference Center,"884 NE 110th Avenue, Claflin, KS 67525-9160",38.4912816,-98.5692019
8793,8793,Fort Hays State University at Clifton-Clyde,"616 N. High, Clyde, KS 66938",39.596602,-97.4073514
8794,8794,Fort Hays State University at Colby Community College,"1255 S. Range Avenue, Colby, KS 67701",39.3775645,-101.0528795
8795,8795,Fort Hays State University at Deerfield,"803 Beech, Deerfield, KS 67838",37.9812431,-101.137741
8796,8796,Fort Hays State University at Dodge City High School,"2501 N. 14th Avenue, Dodge City, KS 67801",37.7774027,-100.0332242
8797,8797,Fort Hays State University at Elkhart High School,"150 Wildcat Ave., Elkhart, KS 67950",37.0081668,-101.9038765
8798,8798,Fort Hays State University at Garden City Community College,"311 Campus Drive, Suite 102, Garden City, KS 67846",37.9651873,-100.847849
8799,8799,Fort Hays State University at Girard,"415 N Summit, Girard, KS 66743",37.5152781,-94.84460999999999
8800,8800,Fort Hays State University at Barton County Community College,"245 NE 30 Rd., Great Bend, KS 67530",38.4037674,-98.7331466
8801,8801,Fort Hays State University at Kismet,"23456 Highway 54, Kismet, KS 67859",37.6640245,-97.6106805
8802,8802,Fort Hays State University at Lawrence,"1901 Louisiana St, Lawrence, KS 66046",38.948913,-95.24271
8803,8803,Fort Hays State University at Seward County Community College,"1801 N. Kansas, Liberal, KS 67905",37.0602274,-100.9178417
8804,8804,Fort Hays State University at Maize,"11600 W 45th St N, Maize, KS 67101",37.7698104,-97.4766811
8805,8805,Fort Hays State University at Manhattan,"2100 Poyntz Ave, Manhattan, KS 66502",39.1796331,-96.59151949999999
8806,8806,Fort Hays State University at Moscow,"301 High Rd, Moscow, KS 67952",37.3215504,-101.2046128
8807,8807,Fort Hays State University at Plains,"605 West B, Plains, KS 67869",,
8808,8808,Fort Hays State University at Pratt Community College,"348 NE SR 61, Pratt, KS 67124",37.6559685,-98.7122449
8809,8809,Fort Hays State University at Rolla,"203 Van Buren, Rolla, KS 67954",37.1198141,-101.6301693
8810,8810,Fort Hays State University at Smoky Hill Educational Service Center,"605 E. Crawford Street, Salina, KS 67401",38.8277225,-97.6028657
8811,8811,Fort Hays State University at Scott City,"704 S. College, Scott City, KS 67871",38.4803737,-100.9042522
8812,8812,Fort Hays State University at Sublette High School,"501 Ellis St., Sublette, KS 67877",37.4773225,-100.8485861
8813,8813,Fort Hays State University at Syracuse,"502 N Main, Syracuse, KS 67878",37.9849995,-101.751036
8814,8814,Fort Hays State University at Victoria,"1107 10th St, Victoria, KS 67671",38.8579049,-99.14446939999999
8815,8815,Fort Hays State University at Wichita,"701 W 33rd, Wichita, KS 67217",37.6326239,-97.3455793
8816,8816,Fort Hays State University at Spearville HS,"305 East Ave B, Spearville, KS 67876",37.8499579,-99.7527085
8817,8817,Fort Hays State University at Ensign HS,"Ensign HS, Ensign, KS 67841",37.6529901,-100.2343805
8818,8818,Fort Hays State University at Hutchinson High School,"1401 N. Severance Street, Hutchinson, KS 67501",38.06776,-97.915601
8819,8819,Fort Hays State University at Hugoton High School,"215 W. 11th Street, Hugoton, KS 67951",37.1688185,-101.3509065
8820,8820,Fort Hays State University at Cloud County Community College,"2221 Campus Drive, Concordia, KS 66901",39.5539648,-97.666346
8821,8821,Fort Hays State University at Cimarron High School,"400 N. 5th St., Cimarron, KS 67835",37.8115701,-100.3415445
8822,8822,Barclay College,"607 N Kingman, Haviland, KS 67059-0288",37.621073,-99.10453299999999
8823,8823,Friends University,"2100 W. University Ave., Wichita, KS 67213",37.6771802,-97.36688099999999
8824,8824,Friends University at Topeka Educational Center,"2820 SW Missionwoods Drive, Topeka, KS 66614",39.0165521,-95.7794895
8825,8825,"Friends University at Independence, Missouri","3720 Arrowhead Avenue Suite 215, Independence, MO 64057",39.0497704,-94.3599654
8826,8826,Friends University at Shawnee Mission,"Foxridge Tower 5700 Broadmoore Suite 1020, Mission, KS 66202",39.025121,-94.66578349999999
8827,8827,Friends University at Andover - YMCA,"1115 E. US Highway 54, Andover, KS 67002",37.6784822,-97.123076
8828,8828,Friends University at Butler Community College,"1810 North Andover R, Andover, KS 67002-9471",37.7179957,-97.13387949999999
8829,8829,Friends University at Cowley County Community College,"125 S Second Street, Arkansas City, KS 67005",37.5037258,-97.49980459999999
8830,8830,Friends University at Allen County Community College,"100 Bloomquist, Burlingame, KS 66413",38.7573949,-95.8367024
8831,8831,Friends University at Coffeyville County Community College,"600 Roosevelt, Coffeyville, KS 67337",37.0377348,-95.6344587
8832,8832,Friends University at Colby Community College,"1255 S Range Ave, Colby, KS 67701",39.3775645,-101.0528795
8833,8833,Friends University at Dodge City Community College,"2501 N 14th Ave, Dodge City, KS 67801",37.7774027,-100.0332242
8834,8834,Friends University at Butler Community College - El Dorado,"901 S. Haverhill Road, El Dorado, KS 67042",37.8064386,-96.8828334
8835,8835,Friends University at Garden City Community College,"801 Campus Drive, Garden City, KS 67846",37.9706494,-100.8474227
8836,8836,Friends University at Barton County Community College,"245 NE 30 Road, Great Bend, KS 67530",38.4037674,-98.7331466
8837,8837,Friends University at Highland Community College,"416 Colorado, Holton, KS 66436",39.4633587,-95.74483409999999
8838,8838,Friends University at Hutchinson Community College,"1300 N Plum, Hutchinson, KS 67501",38.0666992,-97.9198954
8839,8839,Friends University at Independence Community College,"1057 W College Ave, Independence, KS 67301",37.1964537,-95.7196773
8840,8840,Friends University at Allen County Community College,"1801 N Cottonwood, Lola, KS 66749",37.938448,-95.399694
8841,8841,Friends University at Cloud County Community College,"631 Caroline Avenue, Junction City, KS 66441",39.0174869,-96.8601033
8842,8842,Friends University at KCK Community College,"7250 State Ave., Kansas City, KS 66112",39.1224384,-94.7476603
8843,8843,Friends University at Lenexa Educational Center,"8207 Melrose Dr., Lenexa, KS 66214",38.9797727,-94.7088799
8844,8844,Friends University at Seward County Community College - Liberal,"1801 N. Kansas, Liberal, KS 67905",37.0602274,-100.9178417
8845,8845,Friends University at Prairie Band Potawatomi Nation,"16281 Q Road, Mayetta, KS 66509",39.3414049,-95.73927959999999
8846,8846,Friends University at Newton Medical Center,"600 Medical Center Drive, Newton, KS 67114",38.0244914,-97.33317489999999
8847,8847,Friends University at Johnson County Community College,"12345 College Blvd., Overland Park, KS 66210-1299",38.9237863,-94.73062379999999
8848,8848,Friends University at Labette Community College,"200 S 14th Street, Parsons, KS 67357",37.3390987,-95.2553038
8849,8849,Friends University at Highland Community College,"203 W Bridge Street, Perry, KS 66073",39.0756529,-95.3969819
8850,8850,Friends University at Labette Community College - Pittsburg,"7186 NE Hwy 171, Pittsburg, KS 66762",37.3375017,-94.702458
8851,8851,Friends University at Highland Community College - Sabetha,"106 North 1st Street, Sabetha, KS 66534",39.9033924,-95.79177949999999
8852,8852,Friends University at Salina Medical Center,"400 South Santa Fe Avenue, Salina, KS 67401",38.8334967,-97.61023569999999
8853,8853,Friends University at Smith Center High School,"300 Roger Barta Way, Smith Center, KS 66967",39.7821486,-98.7742025
8854,8854,Friends University at Southwest Plains Regional Service Center,"900 Lark Ave, Sublette, KS 67877",37.4781816,-100.8584595
8855,8855,Friends University at Saint Francis Health Center / Diabetes Center,"6730 SW 29th Street, Topeka, KS 66614",39.0150824,-95.7796541
8856,8856,Friends University at Butler Community College,"2626 S Rock Road, Wichita, KS 67210",37.6451127,-97.2437667
8857,8857,Friends University at Cessna Aircraft Co.,"5800 East Pawnee, Wichita, KS 67218",37.6504426,-97.2681099
8858,8858,Friends University at Heritage College,"2800 S Rock Road, Wichita, KS 67210",37.6433164,-97.24361189999999
8859,8859,Friends University at Southside Education Center,"4501 E. 47th St, Wichita, KS 67210-1651",37.6044855,-97.2843385
8860,8860,Friends University at WATC - Jabara Facility,"4004 N Webb Rd, Wichita, KS 67226",37.75775,-97.2242481
8861,8861,Friends University at Kroger Company - Regional Office,"2700 E. 4th Ave., Hutchinson, KS 67501",38.0589842,-97.88043979999999
8862,8862,"Friends University at Cloud County Community College, Concordia","2221 Campus Drive, Concordia, KS 66901",39.5539648,-97.666346
8863,8863,Kroger Corporate Office,"2800 E 4th Ave, Hutchinson, KS 67501",38.0604046,-97.8811741
8864,8864,Fort Scott Community College,"2108 S Horton, Fort Scott, KS 66701",37.8169345,-94.71882160000001
8865,8865,Fort Scott Community College - Burke Street Site,"810 Burke, Fort Scott, KS 66701-2410",37.8317356,-94.7167192
8866,8866,Fort Scott Community College - Various EWT sites too numerous to name,"2108 South Horton, Fort Scott, KS 66701-3199",37.8169345,-94.71882160000001
8867,8867,Fort Scott Community College - Fort Scott Cosmetology Site,"7 South National Avenue, Fort Scott, KS 66701-1308",37.841635,-94.70710199999999
8868,8868,Fort Scott Community Collage Construction Trades Building,"324 E. 20th St, Fort Scott, KS 66701",37.8161967,-94.70378889999999
8869,8869,"Fort Scott Community College, Frontenac Site - Harley Davidson","274 North Industrial Dr., Frontenac, KS 66763-4552",37.4579645,-94.6957845
8870,8870,"Fort Scott Community College, Frontenac Site - John Deere","1029 North Highway 69, Frontenac, KS 66763-8100",37.461574,-94.705991
8871,8871,"Fort Scott Community College, Miami County Site","501 S. Hospital Drive, Paola, KS 66071-9504",38.5667317,-94.8628406
